15899775	/m/0h380by	Diverted	2009-03-08			{"/m/02h40lc": "English Language"}	{"/m/0d060g": "Canada", "/m/07ssc": "United Kingdom"}	{"/m/07s9rl0": "Drama"}
15383895	/m/03m6qpc	Baaz: A Bird in Danger	2003-02-07		165.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/0c3351": "Suspense", "/m/03q4nz": "World cinema"}
29584867	/m/0fpjlsb	Satan's Princess	1990		90.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/03npn": "Horror"}
34982215	/m/0j663ls	Tafasiry	2007		10.0	{"/m/06nm1": "Spanish Language"}	{}	{"/m/02hmvc": "Short Film"}
23494156	/m/06wccj5	Everything Goes Wrong	1960-10-08		71.0	{"/m/03_9r": "Japanese Language"}	{"/m/03_3d": "Japan"}	{"/m/0gw5n2f": "Japanese Movies", "/m/07s9rl0": "Drama", "/m/01g6gs": "Black-and-white"}
15439159	/m/04nm054	Kanchivaram	2008		117.0	{"/m/07c9s": "Tamil Language"}	{"/m/03rk0": "India"}	{"/m/04xvlr": "Period piece", "/m/07s9rl0": "Drama", "/m/0clz1b": "Slice of life story", "/m/03q4nz": "World cinema"}
33370610	/m/0h7p894	Mookie's Law	2008			{}	{"/m/0d060g": "Canada"}	{"/m/02hmvc": "Short Film", "/m/05p553": "Comedy film", "/m/02l7c8": "Romance Film"}
31164654	/m/0cc9sym	Koizora	2007-11-03	36684020	129.0	{}	{"/m/03_3d": "Japan"}	{"/m/0gw5n2f": "Japanese Movies"}
14790445	/m/0cnxpv6	Cinema Verite	2011-04-23			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama"}
23024134	/m/064npnj	Saskatchewan	1954-03-30	2250000	87.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hfjk": "Western", "/m/02kdv5l": "Action", "/m/026zf_v": "Northern"}
15200406	/m/03hlmz8	The Caller	1987		97.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller"}
23063745	/m/064lp15	My Girlfriend's Boyfriend	2010-04-24		84.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/02l7c8": "Romance Film", "/m/01z4y": "Comedy"}
6627148	/m/0gf9jf	Inspiration	1915-11-18			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06ppq": "Silent film", "/m/07s9rl0": "Drama", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white"}
2721086	/m/07zybm	Hurry Sundown	1967-05-25		142.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/04xvlr": "Period piece", "/m/01lrrt": "Melodrama", "/m/07s9rl0": "Drama"}
32490636	/m/0h29cb4	Teen Spirit	2011-08-07			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama"}
29112206	/m/0dllh9t	Dus Tola				{}	{}	{"/m/05p553": "Comedy film", "/m/07s9rl0": "Drama"}
35249448	/m/0j7l0dp	The Assassins	2012-10			{"/m/0653m": "Standard Mandarin"}	{"/m/0d05w3": "China"}	{"/m/07s9rl0": "Drama"}
9164973	/m/027zw52	All of a Sudden	1996		99.0	{"/m/0459q4": "Standard Cantonese", "/m/0653m": "Standard Mandarin", "/m/012w70": "Cantonese"}	{"/m/03h64": "Hong Kong"}	{"/m/01jfsb": "Thriller", "/m/03btsm8": "Action/Adventure", "/m/0gw5qqq": "Chinese Movies", "/m/03q4nz": "World cinema", "/m/0glj9q": "Erotic thriller"}
33404579	/m/0h96mz3	Idukki Gold	2012-05-17		120.0	{"/m/0999q": "Malayalam Language"}	{}	{"/m/05p553": "Comedy film"}
15079086	/m/03hgtpq	Tainá 2: A New Amazon Adventure	2004-10-24		76.0	{"/m/05zjd": "Portuguese Language"}	{"/m/015fr": "Brazil"}	{"/m/0hqxf": "Family Film", "/m/03k9fj": "Adventure", "/m/01z4y": "Comedy"}
26976169	/m/0bs7st8	Ilavelpu	1956-06-21			{"/m/09s02": "Telugu language"}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama"}
6640126	/m/0gfqnz	For Us the Living: The Medgar Evers Story	1983-03-22		90.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03bxz7": "Biographical film", "/m/07s9rl0": "Drama"}
9247802	/m/0281k04	Taarzan: The Wonder Car	2004-08-06		162.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/03btsm8": "Action/Adventure", "/m/03q4nz": "World cinema"}
4916683	/m/0cv1kq	Ong Bak 2: The Beginning	2008-12-04	8868786	94.0	{"/m/0c_v2": "Thai Language"}	{"/m/07f1x": "Thailand"}	{"/m/03btsm8": "Action/Adventure", "/m/02kdv5l": "Action", "/m/04t2t": "Martial Arts Film", "/m/03q4nz": "World cinema"}
23830211	/m/07k2mq	Requiem for a Dream	2000-10-27	7390108	101.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0fx2s": "Tragedy", "/m/07s9rl0": "Drama", "/m/0219x_": "Indie", "/m/0hj3mry": "Addiction Drama"}
12415647	/m/02w4d6q	Who Can Kill a Child?	1976		112.0	{"/m/06nm1": "Spanish Language"}	{"/m/06mkj": "Spain"}	{"/m/01q03": "Cult", "/m/03npn": "Horror", "/m/01585b": "Slasher", "/m/03q4nz": "World cinema", "/m/09blyk": "Psychological thriller"}
35032159	/m/0j679xs	Pakarnnattam	2012-03-09			{"/m/0999q": "Malayalam Language"}	{"/m/03rk0": "India"}	{}
24665904	/m/080gqbv	Call of the Wild	2009		87.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hqxf": "Family Film", "/m/03k9fj": "Adventure"}
26964199	/m/0brzsb1	Poetry	2010-05-13	2230640	135.0	{"/m/02hwhyv": "Korean Language"}	{"/m/06qd3": "South Korea", "/m/048fz": "Korea"}	{"/m/0lsxr": "Crime Fiction", "/m/07s9rl0": "Drama", "/m/03q4nz": "World cinema"}
24158456	/m/07kflym	Taivas tiellä	2000-03-30		34.0	{"/m/01gp_d": "Finnish Language"}	{"/m/02vzc": "Finland"}	{"/m/02hmvc": "Short Film", "/m/07s9rl0": "Drama"}
25915397	/m/0b6gd2n	Uyarangalil	1984			{"/m/0999q": "Malayalam Language"}	{"/m/03rk0": "India"}	{"/m/0lsxr": "Crime Fiction", "/m/01jfsb": "Thriller", "/m/07s9rl0": "Drama"}
4458143	/m/0c3jy5	The Sex Who Talks	1975			{"/m/064_8sq": "French Language"}	{"/m/0f8l9c": "France"}	{"/m/01jk9n": "Pornographic movie"}
12210337	/m/02vv_10	Butterfly Man	2002		96.0	{"/m/02h40lc": "English Language"}	{"/m/07f1x": "Thailand", "/m/07ssc": "United Kingdom"}	{"/m/03btsm8": "Action/Adventure", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama", "/m/03k9fj": "Adventure"}
14572142	/m/03d88_k	Diksha	1991		120.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/02n4lw": "Art film"}
5870620	/m/0fb0d5	Shakti	1982-09-22		178.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/03btsm8": "Action/Adventure", "/m/04t36": "Musical", "/m/07s9rl0": "Drama", "/m/03q4nz": "World cinema", "/m/01chg": "Bollywood"}
8896753	/m/027nr4g	Case 39	2009-08-13	13000000	109.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/0d060g": "Canada"}	{"/m/01jfsb": "Thriller", "/m/03npn": "Horror", "/m/0fdjb": "Supernatural", "/m/02n4kr": "Mystery", "/m/0c3351": "Suspense", "/m/02wtdps": "Crime Thriller"}
29584842	/m/0fphbz4	Burned at the Stake	1981		88.0	{}	{}	{"/m/03npn": "Horror"}
15439130	/m/03m97qf	Perumal	2009-02-13			{"/m/07c9s": "Tamil Language"}	{"/m/03rk0": "India"}	{"/m/02kdv5l": "Action", "/m/07s9rl0": "Drama"}
34982234	/m/0j62lk8	Talfaza Jaya	2006-07-18		95.0	{}	{"/m/07fj_": "Tunisia"}	{"/m/05p553": "Comedy film"}
8355891	/m/0270kql	A hierro muere	1962		99.0	{"/m/06nm1": "Spanish Language"}	{"/m/06mkj": "Spain", "/m/0jgd": "Argentina"}	{"/m/0lsxr": "Crime Fiction"}
187086	/m/019l4g	Caged	1950-05-19		96.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/0hn10": "LGBT", "/m/07s9rl0": "Drama", "/m/02xh1": "Film noir"}
12317186	/m/02v_2jd	Hawayein	2003-06-08			{}	{"/m/03rk0": "India"}	{"/m/0hj3n6f": "Historical Epic", "/m/07s9rl0": "Drama"}
32561525	/m/0h1bnl8	Teri Meri Kahaani				{"/m/03k50": "Hindi Language"}	{}	{"/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama"}
488210	/m/02ghv1	One Perfect Day	2004		106.0	{"/m/02h40lc": "English Language"}	{"/m/0chghy": "Australia"}	{"/m/0219x_": "Indie", "/m/03q4nz": "World cinema", "/m/07s9rl0": "Drama", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/02wtdkf": "Musical Drama"}
4747302	/m/0cl5zx	Pokiri	2006-04-28		162.0	{"/m/09s02": "Telugu language"}	{"/m/03rk0": "India"}	{"/m/0lsxr": "Crime Fiction", "/m/01jfsb": "Thriller", "/m/0gw5w78": "Gangster Film", "/m/03q4nz": "World cinema", "/m/03btsm8": "Action/Adventure", "/m/02kdv5l": "Action"}
15440115	/m/03m9c7w	Our Gang Follies of 1938	1937-12-18		21.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hj3myq": "Children's/Family", "/m/01g6gs": "Black-and-white", "/m/02hmvc": "Short Film", "/m/04t36": "Musical", "/m/01z4y": "Comedy", "/m/0hqxf": "Family Film"}
17417457	/m/047dk2n	4bia			240.0	{"/m/0c_v2": "Thai Language"}	{}	{"/m/03npn": "Horror"}
2831521	/m/085j2d	Night Of The Demon	1980		92.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03npn": "Horror"}
9955403	/m/02py0b9	Jigri Dost	1969		160.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/04t36": "Musical", "/m/07s9rl0": "Drama", "/m/01chg": "Bollywood", "/m/03q4nz": "World cinema"}
12596488	/m/02wx605	Rabbit Every Monday	1951-02-10			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/0hqxf": "Family Film", "/m/01z4y": "Comedy", "/m/0hcr": "Animation"}
20276339	/m/04_0d8b	Pussyfoot	2008		90.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01z4y": "Comedy"}
24087588	/m/0crx4f7	Bicycle Bride	2010		114.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/0219x_": "Indie", "/m/05p553": "Comedy film", "/m/01z4y": "Comedy", "/m/02l7c8": "Romance Film", "/m/0hqxf": "Family Film"}
4867172	/m/0crqcq	The Ron Clark Story	2006-01-13		90.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/0d060g": "Canada"}	{"/m/03bxz7": "Biographical film", "/m/0hj3mws": "Biopic [feature]", "/m/07s9rl0": "Drama", "/m/015w9s": "Television movie"}
33599927	/m/0hgrjrx	With Love, Delhi!	2011-12-16		100.0	{}	{}	{"/m/0lsxr": "Crime Fiction", "/m/01jfsb": "Thriller"}
2987324	/m/08hygp	Go West	1940		80.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/04t36": "Musical", "/m/0hfjk": "Western", "/m/01z4y": "Comedy", "/m/01g6gs": "Black-and-white"}
1409665	/m/04_73f	Bowfinger	1999-08-13		97.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hj3mz5": "Comedy of Errors", "/m/01z4y": "Comedy"}
3990824	/m/0bbd7r	The Major and the Minor	1942-09-16		101.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/0gsy3b": "Sex comedy", "/m/02l7c8": "Romance Film", "/m/0hj3mz5": "Comedy of Errors", "/m/01z4y": "Comedy"}
2324069	/m/073vjg	Me Without You	2001-11-23		107.0	{"/m/064_8sq": "French Language", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/02jx1": "England", "/m/07ssc": "United Kingdom", "/m/0345h": "Germany"}	{"/m/07s9rl0": "Drama", "/m/04xvlr": "Period piece", "/m/01j1n2": "Coming of age", "/m/0219x_": "Indie", "/m/01z4y": "Comedy"}
1613385	/m/05gpfv	The 27th Day	1957-07		74.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06n90": "Science Fiction"}
24653905	/m/08094s3	What Love May Bring	2010-06-16		119.0	{"/m/064_8sq": "French Language", "/m/02bjrlw": "Italian Language", "/m/04306rv": "German Language", "/m/02h40lc": "English Language"}	{"/m/0f8l9c": "France"}	{"/m/07s9rl0": "Drama"}
28378714	/m/0crh2f2	Patham Adhyayam	2010-08-13			{"/m/0999q": "Malayalam Language"}	{}	{"/m/07s9rl0": "Drama"}
20181491	/m/047wh1	Planet of the Apes	2001-07-26	362211740	119.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/07s2s": "Time travel", "/m/02kdv5l": "Action", "/m/06n90": "Science Fiction", "/m/03k9fj": "Adventure"}
8943615	/m/027qnnc	Ground Truth	2006		72.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0cshrf": "Political cinema", "/m/082gq": "War film", "/m/0jtdp": "Documentary"}
7520173	/m/0kv9n7	Raraju	2006-10-20			{"/m/09s02": "Telugu language"}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama"}
73380	/m/0jq5p	Broken Blossoms	1919		75.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06ppq": "Silent film", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white", "/m/07s9rl0": "Drama", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film"}
8066629	/m/026q7dp	Angel	1937		91.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/01g6gs": "Black-and-white"}
7860927	/m/026gmx1	Danger List	1959		22.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/02hmvc": "Short Film"}
2664825	/m/07wctc	Invisible Ghost	1941-04-25		70.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/01jfsb": "Thriller", "/m/03npn": "Horror", "/m/03k9fj": "Adventure", "/m/01g6gs": "Black-and-white", "/m/03btsm8": "Action/Adventure", "/m/02n4kr": "Mystery", "/m/02wtdps": "Crime Thriller"}
20254951	/m/04zzhdp	That Sinking Feeling	1980		91.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom", "/m/06q1r": "Scotland"}	{"/m/03btsm8": "Action/Adventure", "/m/04btyz": "Heist", "/m/02kdv5l": "Action", "/m/01z4y": "Comedy"}
22120174	/m/05p51gf	Best Friends	1982-12-17		108.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/06qm3": "Screwball comedy", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/02l7c8": "Romance Film", "/m/05p553": "Comedy film"}
26736480	/m/0bgl7k	Peopletoys	1974		88.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/0qdzd": "B-movie", "/m/03npn": "Horror", "/m/01585b": "Slasher", "/m/02b5_l": "Teen"}
27700382	/m/0c41v3m	Midnight Ballad for Ghost Theater			120.0	{"/m/02hwhyv": "Korean Language"}	{"/m/06qd3": "South Korea"}	{"/m/04t36": "Musical", "/m/05p553": "Comedy film"}
2037403	/m/06gtp2	Light of Day	1987-02-06	10490000	107.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/04t36": "Musical", "/m/02h8pkk": "Family Drama", "/m/07s9rl0": "Drama", "/m/02wtdkf": "Musical Drama", "/m/0219x_": "Indie"}
24051596	/m/07k3wvr	The Kennel Murder Case	1933-10-28		73.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/01g6gs": "Black-and-white", "/m/02n4kr": "Mystery", "/m/07s9rl0": "Drama", "/m/060__y": "Film adaptation", "/m/02wtdps": "Crime Thriller"}
25917990	/m/04j28t0	Curse of the Forty-Niner	2003		86.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/03npn": "Horror", "/m/01585b": "Slasher"}
26834911	/m/04j35w9	Face the Evil	1997		86.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03btsm8": "Action/Adventure", "/m/01jfsb": "Thriller", "/m/0cq22f9": "Action Thrillers", "/m/02kdv5l": "Action", "/m/0219x_": "Indie"}
2243769	/m/06yrfq	The FBI Story	1959-10		149.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/02wtdps": "Crime Thriller", "/m/07s9rl0": "Drama"}
11777954	/m/0g83dv	Breaking and Entering	2006-10-06	8974829	119.0	{"/m/06x8y": "Serbo-Croatian", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/07ssc": "United Kingdom"}	{"/m/01jfsb": "Thriller", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/02r5rng": "Parkour in popular culture", "/m/07s9rl0": "Drama"}
1289336	/m/04qbts	The Replacement Killers	1998-02-06		86.0	{"/m/02h40lc": "English Language", "/m/0459q4": "Standard Cantonese"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/0lsxr": "Crime Fiction", "/m/0cq22f9": "Action Thrillers", "/m/03btsm8": "Action/Adventure", "/m/02wtdps": "Crime Thriller", "/m/02kdv5l": "Action"}
17177246	/m/043m6vx	Triage	2009		99.0	{"/m/01841n": "Bosnian language", "/m/0b1g2": "Kurdish language", "/m/02h40lc": "English Language", "/m/06nm1": "Spanish Language"}	{"/m/0f8l9c": "France", "/m/0154j": "Belgium", "/m/03rt9": "Ireland", "/m/06mkj": "Spain"}	{"/m/01jfsb": "Thriller", "/m/0219x_": "Indie", "/m/03q4nz": "World cinema", "/m/09blyk": "Psychological thriller", "/m/07s9rl0": "Drama", "/m/082gq": "War film"}
25616821	/m/09v88l3	Niagara Falls	1941-10-17		45.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/06cvj": "Romantic comedy"}
32896071	/m/0h3rwqt	The Dinkum Bloke	1923			{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{}	{"/m/06ppq": "Silent film"}
73395	/m/0jq8r	The Cheat	1915-12-13		59.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06ppq": "Silent film", "/m/07s9rl0": "Drama", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white"}
19985540	/m/04yg21h	Ullasamga Utsahamga	2008-07-18			{"/m/09s02": "Telugu language"}	{"/m/03rk0": "India"}	{"/m/02l7c8": "Romance Film"}
73392	/m/0jq8d	Chan Is Missing	1982-04-24		80.0	{"/m/0459q4": "Standard Cantonese", "/m/02h40lc": "English Language", "/m/012w70": "Cantonese"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/028v3": "Detective fiction", "/m/0556j8": "Buddy film", "/m/0219x_": "Indie", "/m/0vjs6": "Detective", "/m/01t_vv": "Comedy-drama", "/m/03btsm8": "Action/Adventure", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/0hj3m_x": "Crime Comedy", "/m/02kdv5l": "Action"}
14055212	/m/03cs72m	The Trial of Madame X	1948		54.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/07s9rl0": "Drama", "/m/01g6gs": "Black-and-white", "/m/05bh16v": "Courtroom Drama"}
19290912	/m/04ldhg_	Sunday Calm	1923-12-16		20.0	{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/06ppq": "Silent film", "/m/0hqxf": "Family Film", "/m/01z4y": "Comedy", "/m/01g6gs": "Black-and-white"}
30296647	/m/08q0z79	Castle in the Desert	1942		62.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/028v3": "Detective fiction", "/m/0vjs6": "Detective", "/m/02n4kr": "Mystery", "/m/01z4y": "Comedy", "/m/02wtdps": "Crime Thriller", "/m/0j5nm": "Whodunit"}
12450050	/m/02w6gl4	Dance, Girl, Dance	1940		89.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01g6gs": "Black-and-white", "/m/04t36": "Musical", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film"}
22516246	/m/05znx7l	La Mujer del Puerto	1936		76.0	{"/m/06nm1": "Spanish Language"}	{"/m/0b90_r": "Mexico"}	{"/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama", "/m/03q4nz": "World cinema", "/m/01g6gs": "Black-and-white"}
13667132	/m/03cdkq4	Candy Stripers	1978			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jk9n": "Pornographic movie"}
27376208	/m/0by0rmg	Beauty's Exotic Dance: Torture!	1977-02-23		83.0	{}	{"/m/03_3d": "Japan"}	{"/m/0gw5n2f": "Japanese Movies"}
22541211	/m/0f315j	Manmadhan	2004		165.0	{"/m/07c9s": "Tamil Language"}	{"/m/03rk0": "India"}	{"/m/04t36": "Musical", "/m/07s9rl0": "Drama", "/m/01chg": "Bollywood", "/m/03q4nz": "World cinema"}
34115178	/m/0hr1k1z	A Modern Musketeer	1917-12-30			{}	{}	{"/m/06ppq": "Silent film", "/m/0hfjk": "Western", "/m/03k9fj": "Adventure", "/m/05p553": "Comedy film"}
26376459	/m/09_sgt9	Game of Death	2010-11-27	173496	96.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/03btsm8": "Action/Adventure", "/m/02kdv5l": "Action", "/m/03k9fj": "Adventure", "/m/02qfv5d": "Political thriller"}
29305561	/m/0ds8504	The Mill and the Cross	2011-01-23		92.0	{"/m/02h40lc": "English Language", "/m/06nm1": "Spanish Language"}	{"/m/05qhw": "Poland", "/m/0d0vqn": "Sweden"}	{"/m/03g3w": "History", "/m/07s9rl0": "Drama"}
1267998	/m/04nph8	East is East	1999-11-05		97.0	{"/m/03k50": "Hindi Language", "/m/02hxcvy": "Urdu Language", "/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/0hn10": "LGBT", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/0219x_": "Indie"}
26449950	/m/0bbzxpz	Double Dhamaal	2011-06-23		138.0	{"/m/07c9s": "Tamil Language", "/m/0688f": "Punjabi language", "/m/02h40lc": "English Language", "/m/03k50": "Hindi Language", "/m/0121sr": "Gujarati Language", "/m/055qm": "Marathi Language"}	{"/m/03rk0": "India"}	{"/m/0lsxr": "Crime Fiction", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy"}
12824672	/m/02x6gxz	Beast of the Yellow Night	1971		87.0	{"/m/07qv_": "Tagalog language", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/05v8c": "Philippines"}	{"/m/0qdzd": "B-movie", "/m/03npn": "Horror", "/m/0gxblw4": "Filipino Movies"}
6245744	/m/0fypzk	On Broadway	2007-04-25		98.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0219x_": "Indie", "/m/02h8pkk": "Family Drama", "/m/07s9rl0": "Drama", "/m/068d7h": "Romantic drama", "/m/0hqxf": "Family Film", "/m/02l7c8": "Romance Film"}
8703922	/m/027flb7	Paloh	2003-07-10			{"/m/0y1mh": "Malay Language"}	{"/m/09pmkv": "Malaysia"}	{"/m/02kdv5l": "Action", "/m/07s9rl0": "Drama", "/m/02p0szs": "Historical fiction"}
694559	/m/033dqs	Time Masters	1982-03-24		79.0	{"/m/064_8sq": "French Language"}	{"/m/06mzp": "Switzerland", "/m/082fr": "West Germany", "/m/0f8l9c": "France", "/m/07ssc": "United Kingdom", "/m/0345h": "Germany", "/m/03gj2": "Hungary"}	{"/m/06n90": "Science Fiction", "/m/0hqxf": "Family Film", "/m/03k9fj": "Adventure", "/m/03q4nz": "World cinema", "/m/0hcr": "Animation"}
2267722	/m/06_hzg	It Should Happen to You	1954-01-15		86.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/02l7c8": "Romance Film", "/m/06nbt": "Satire", "/m/01z4y": "Comedy"}
31416813	/m/0gl0cd0	1993 Bombay, March 12	2011-06-24			{"/m/03k50": "Hindi Language", "/m/07c9s": "Tamil Language", "/m/09s02": "Telugu language", "/m/0999q": "Malayalam Language"}	{}	{"/m/01jfsb": "Thriller", "/m/02n4kr": "Mystery", "/m/0hqxf": "Family Film", "/m/02kdv5l": "Action", "/m/07s9rl0": "Drama"}
20710879	/m/051zvhx	Venus and Mars	2007-12-12		102.0	{"/m/02hwhyv": "Korean Language"}	{"/m/06qd3": "South Korea"}	{"/m/02l7c8": "Romance Film", "/m/02kdv5l": "Action", "/m/01z4y": "Comedy"}
4495195	/m/0c5hh6	Sinbad the Sailor	1947-01-17		116.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/04xvh5": "Costume drama", "/m/01hmnh": "Fantasy"}
23386330	/m/06w3p8k	Madame Aema 2	1984-02-11		102.0	{"/m/02hwhyv": "Korean Language"}	{"/m/06qd3": "South Korea"}	{"/m/02js9": "Erotica"}
1769207	/m/05vj3p	Little Witches	1996-12-23		90.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/03npn": "Horror", "/m/0219x_": "Indie", "/m/02b5_l": "Teen", "/m/0fdjb": "Supernatural"}
8737296	/m/027gxmh	Andre's Mother	1990-03-07		50.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hn10": "LGBT", "/m/060__y": "Film adaptation", "/m/02h8pkk": "Family Drama", "/m/0d63kt": "Gay", "/m/0bc42t_": "Gay Interest", "/m/07s9rl0": "Drama", "/m/04tkhfk": "Gay Themed"}
